player_id,player_name,games_p1,games_p2,bb_score_p1,bb_score_p2,tear2_p1,tear2_p2,tear3_p1,tear3_p2,tear4_p1,tear4_p2,tear5_p1,tear5_p2,longest_tear_p1,longest_tear_p2,boom_rate_p1,boom_rate_p2,best_week_p1,best_week_p2,top3_avg_p1,top3_avg_p2,iv_p1,iv_p2,iv_tier_p1,iv_tier_p2,mean_week_p1,mean_week_p2,std_week_p1,std_week_p2,useful_pct_p1,useful_pct_p2,useful_ppw_p1,useful_ppw_p2,useful_total_p1,useful_total_p2,useful_eff_p1,useful_eff_p2,useful_count_p1,useful_count_p2,wasted_p1,wasted_p2,high_week_rate_p1,high_week_rate_p2,top5_pct_p1,top5_pct_p2,weekly_cv_p1,weekly_cv_p2,tear2_count_p1,tear2_count_p2,tear3_count_p1,tear3_count_p2,boom_count_p1,boom_count_p2,high_week_count_p1,high_week_count_p2,bb_change,tear_profile_p1,tear_profile_p2,boom_profile_p1
621035,Chris Taylor,25,18,29.38,27.8,8.0,11.11,4.0,0.0,0.0,0.0,0.0,0.0,3,2,12.0,16.666666666666664,57.0,43.0,56.333333333333336,41.0,1.1112566099446874,0.8992607556816444,Normal,Low-Vol,13.04,16.88888888888889,17.33368589385035,14.676467313712026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.0,78.0,12.0,16.666666666666664,65.33742331288343,60.85526315789473,1.3292703906326957,0.8690013541013699,2,2,1,0,3,3,3,3,-1.5799999999999983,Low (0-5),No Tears,High (10-15%)
643565,Mike Tauchman,28,65,48.7,22.06,7.14,6.15,0.0,1.54,0.0,0.0,0.0,0.0,2,3,10.714285714285714,10.76923076923077,80.0,73.0,77.66666666666667,68.66666666666667,1.347198910567916,0.9395554012569277,Normal,Low-Vol,43.42857142857143,34.07692307692308,21.013978718636356,15.334099757879995,16.666666666666664,0.0,60.0,0.0,60.0,0.0,4.934210526315789,0.0,1,0,156.0,416.0,50.0,29.230769230769234,30.263157894736842,14.71783295711061,0.48387450996860026,0.44998486874139937,2,4,0,1,3,7,14,19,-26.640000000000004,No Tears,Low (0-5),High (10-15%)
621043,Carlos Correa,65,78,23.54,45.52,7.69,6.41,0.0,1.28,0.0,1.28,0.0,1.28,2,5,13.846153846153847,10.256410256410255,59.0,79.0,59.0,74.0,0.8992430522792922,0.9614189024905125,Low-Vol,Low-Vol,31.415384615384614,37.94871794871795,14.026640175586762,15.69092502706989,0.0,14.285714285714285,0.0,66.0,0.0,132.0,0.0,4.45945945945946,0,2,383.0,400.0,27.692307692307693,35.8974358974359,13.956904995102839,12.06081081081081,0.4464895256675512,0.4134770784160309,5,5,0,1,9,8,18,28,21.980000000000004,No Tears,Low (0-5),High (10-15%)
805367,Chase Meidroth,52,67,55.36,43.75,5.77,4.48,1.92,0.0,0.0,0.0,0.0,0.0,3,2,13.461538461538462,10.44776119402985,83.0,71.0,78.66666666666667,70.0,1.1817145053313598,0.9853167437476279,Normal,Low-Vol,35.0,31.64179104477612,18.432707502761307,16.08095192845788,9.090909090909092,7.6923076923076925,83.0,68.0,83.0,68.0,4.56043956043956,3.207547169811321,1,1,259.0,315.0,30.76923076923077,32.83582089552239,20.274725274725274,14.90566037735849,0.5266487857931802,0.5082187637767348,3,3,1,0,7,7,16,22,-11.61,Low (0-5),No Tears,High (10-15%)
664056,Harrison Bader,61,75,23.72,51.15,4.92,4.0,1.64,1.33,1.64,1.33,1.64,1.33,5,5,13.114754098360656,10.666666666666668,57.0,83.0,57.0,81.66666666666667,0.8630902746517796,1.307940785642256,Low-Vol,Normal,31.295081967213115,39.85333333333333,13.46271921801719,21.346367077031804,0.0,14.285714285714285,0.0,71.5,0.0,143.0,0.0,4.7842087654734025,0,2,388.0,380.0,24.59016393442623,45.33333333333333,14.824515453116815,13.382402141184343,0.43018641817655767,0.5356231283965825,3,3,1,1,8,8,15,34,27.43,Low (0-5),Low (0-5),High (10-15%)
664059,Sam Haggerty,32,26,28.84,17.09,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0,2,28.125,11.538461538461538,49.0,41.0,47.666666666666664,36.666666666666664,0.7866031337699283,0.5282007077212723,Low-Vol,Low-Vol,29.3125,18.923076923076923,12.269651781477323,8.620547903343855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,199.0,131.0,31.25,7.6923076923076925,24.20042643923241,32.113821138211385,0.4185808710098874,0.45555740952630125,0,1,0,0,9,3,10,2,-11.75,No Tears,No Tears,Elite (15%+)
700932,Kyle Manzardo,66,76,46.03,43.14,3.03,5.26,1.52,0.0,0.0,0.0,0.0,0.0,3,2,10.606060606060606,10.526315789473683,72.0,79.0,65.66666666666667,76.0,0.9286580979604296,1.1515747797068108,Low-Vol,Normal,32.95454545454545,36.60526315789474,14.485464139221474,18.794381392581787,15.384615384615385,7.142857142857142,65.5,61.0,131.0,61.0,6.022988505747127,2.192667145938174,2,1,289.0,446.0,28.78787878787879,40.78947368421053,14.666666666666666,13.048166786484543,0.43955891181085854,0.5134338554407677,2,4,1,0,7,8,19,31,-2.8900000000000006,Low (0-5),No Tears,High (10-15%)
672275,Patrick Bailey,57,72,15.67,43.93,3.51,8.33,0.0,2.78,0.0,0.0,0.0,0.0,2,3,10.526315789473683,11.11111111111111,39.0,68.0,36.333333333333336,66.0,0.5735152190601864,0.9863909782137052,Low-Vol,Low-Vol,19.842105263157894,30.77777777777778,8.945847946881381,16.098484070196562,0.0,7.142857142857142,0.0,60.0,0.0,60.0,0.0,2.707581227436823,0,1,233.0,348.0,0.0,26.38888888888889,15.473032714412025,14.485559566787003,0.4508517532911041,0.5230554391038594,2,6,0,2,6,8,0,19,28.259999999999998,No Tears,Low (0-5),High (10-15%)
686611,Dylan Crews,45,38,54.74,48.36,2.22,5.26,0.0,2.63,0.0,0.0,0.0,0.0,2,3,11.11111111111111,13.157894736842104,96.0,67.0,85.33333333333333,62.333333333333336,1.5112067920144316,0.901587827772872,High-IV,Low-Vol,38.62222222222222,37.8421052631579,23.57221871079375,14.714446506363066,12.5,14.285714285714285,79.0,63.0,79.0,63.0,4.545454545454546,4.3810848400556335,1,1,229.0,181.0,42.22222222222222,44.73684210526316,23.647871116225545,20.653685674547983,0.6103278722587565,0.38883794662155524,1,2,0,1,5,5,19,17,-6.380000000000003,No Tears,Low (0-5),High (10-15%)
666134,Nolan Jones,67,62,18.11,21.51,5.97,4.84,1.49,1.61,1.49,0.0,0.0,0.0,4,3,10.44776119402985,11.29032258064516,45.0,53.0,43.0,52.333333333333336,0.6557148244194387,0.8144230995221907,Low-Vol,Low-Vol,22.313432835820894,23.580645161290324,10.228019973706633,13.291866596145566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,280.0,276.0,2.9850746268656714,12.903225806451612,13.846153846153847,17.30506155950752,0.4583794904604311,0.5636769691935876,4,3,1,1,7,7,2,8,3.400000000000002,Low (0-5),Low (0-5),High (10-15%)
680474,Max Schuemann,38,37,21.97,18.06,2.63,5.41,2.63,2.7,2.63,2.7,0.0,0.0,4,4,13.157894736842104,10.81081081081081,40.0,32.0,35.666666666666664,28.666666666666668,0.6760924776607279,0.5811926920235497,Low-Vol,Low-Vol,14.026315789473685,12.162162162162161,10.545876207251007,9.48540842415196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140.0,129.0,5.263157894736842,0.0,30.206378986866795,30.88888888888889,0.751863594513205,0.7799113593191611,1,2,1,1,5,4,2,0,-3.91,Low (0-5),Low (0-5),High (10-15%)
666139,Josh Lowe,35,73,47.97,50.53,2.86,9.59,0.0,4.11,0.0,0.0,0.0,0.0,2,3,14.285714285714285,10.95890410958904,70.0,87.0,67.33333333333333,79.66666666666667,0.9904942021166856,1.2176271685192437,Low-Vol,Normal,41.34285714285714,38.58904109589041,15.450000679883587,19.872395438311433,12.5,14.285714285714285,63.0,64.5,63.0,129.0,4.353835521769177,4.579339723109691,1,2,193.0,353.0,48.57142857142857,50.68493150684932,22.667588113337942,13.489527866524673,0.3737042320635284,0.5149751036552129,1,7,0,3,5,8,17,37,2.5600000000000023,No Tears,Low (0-5),High (10-15%)
670242,Matt Wallner,36,67,44.81,49.97,0.0,2.99,0.0,2.99,0.0,0.0,0.0,0.0,0,3,11.11111111111111,10.44776119402985,59.0,77.0,56.0,76.66666666666667,1.0560439589626431,1.1507215969718916,Normal,Normal,32.47222222222222,37.44776119402985,16.472463795439452,18.780456945815317,14.285714285714285,15.384615384615385,59.0,68.0,59.0,136.0,5.0470487596236095,5.420486249501794,1,2,169.0,337.0,41.66666666666667,38.80597014925373,23.09666381522669,15.145476285372657,0.5072786113223441,0.5015108072417801,0,2,0,2,4,7,15,26,5.159999999999997,No Tears,Low (0-5),High (10-15%)
518692,Freddie Freeman,67,80,58.68,54.13,5.97,6.25,1.49,1.25,0.0,0.0,0.0,0.0,3,3,10.44776119402985,10.0,118.0,96.0,117.0,92.33333333333333,1.7984063936170778,1.2786168895693746,Gamma,Normal,51.149253731343286,48.4375,28.05203699800917,20.867783752334056,25.0,21.428571428571427,79.33333333333333,78.0,238.0,234.0,6.944849722789612,6.038709677419355,3,3,344.0,446.0,62.68656716417911,68.75,16.2241027137438,11.483870967741936,0.5484349223421694,0.43081876133850955,4,5,1,1,7,8,42,55,-4.549999999999997,Low (0-5),Low (0-5),High (10-15%)
676391,Ernie Clement,70,79,54.08,53.23,4.29,7.59,2.86,1.27,1.43,0.0,0.0,0.0,4,3,10.0,11.39240506329114,87.0,92.0,85.33333333333333,88.0,1.3661627918841432,1.1933972077643538,High-IV,Normal,33.457142857142856,39.734177215189874,21.309782549292628,19.47694815031974,15.384615384615385,14.285714285714285,76.0,80.0,152.0,160.0,6.490179333902647,5.097164702134438,2,2,261.0,373.0,34.285714285714285,48.10126582278481,17.207514944491887,13.252628225549538,0.6369277448550316,0.4901812372969925,3,6,2,1,7,9,24,38,-0.8500000000000014,Low (0-5),Low (0-5),Medium (5-10%)
666152,David Hamilton,36,29,20.15,29.27,8.33,3.45,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.11111111111111,17.24137931034483,44.0,61.0,41.333333333333336,50.666666666666664,0.8063375223218212,0.9763349365219983,Low-Vol,Low-Vol,15.083333333333334,16.75862068965517,12.577474195674467,15.934363523112541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,167.0,168.0,8.333333333333332,6.896551724137931,36.83241252302026,45.267489711934154,0.8338656925309039,0.9508159303914892,3,1,0,0,4,5,3,2,9.120000000000001,No Tears,No Tears,High (10-15%)
666158,Gavin Lux,70,70,46.34,18.72,4.29,5.71,1.43,0.0,0.0,0.0,0.0,0.0,3,2,10.0,12.857142857142856,88.0,41.0,79.33333333333333,41.0,0.9656300259862026,0.6182473828483736,Low-Vol,Low-Vol,32.82857142857143,24.985714285714284,15.06216242974565,10.090162890833877,7.6923076923076925,0.0,75.0,0.0,75.0,0.0,3.263707571801567,0.0,1,0,343.0,364.0,21.428571428571427,5.714285714285714,15.970409051349,11.5494568324757,0.4588126066502156,0.40383727979323697,3,4,1,0,7,9,15,4,-27.620000000000005,Low (0-5),No Tears,Medium (5-10%)
641584,Jake Fraley,43,29,52.08,22.76,2.33,3.45,2.33,0.0,0.0,0.0,0.0,0.0,3,2,11.627906976744185,13.793103448275861,76.0,48.0,74.0,42.0,1.231550593636461,0.792571210566278,Normal,Low-Vol,27.209302325581394,17.96551724137931,19.210064499451576,12.93523084619424,10.0,0.0,73.0,0.0,73.0,0.0,6.239316239316239,0.0,1,0,186.0,113.0,20.930232558139537,6.896551724137931,29.743589743589745,36.85220729366603,0.7060109175012118,0.7200032524753033,1,1,1,0,5,4,9,2,-29.319999999999997,Low (0-5),No Tears,High (10-15%)
666160,Mickey Moniak,63,69,51.24,59.02,6.35,4.35,0.0,2.9,0.0,1.45,0.0,0.0,2,4,11.11111111111111,10.144927536231885,96.0,120.0,90.66666666666667,118.0,1.4093854539864892,1.6653980653661966,High-IV,Gamma,32.79365079365079,44.710144927536234,21.98398150718714,27.180281265736923,15.384615384615385,21.428571428571427,68.0,81.33333333333333,136.0,244.0,6.582768635043562,7.9092382495948135,2,3,270.0,300.0,34.92063492063492,52.17391304347826,20.329138431752177,17.374392220421395,0.6703731050110309,0.6079220121023817,4,3,0,2,7,7,22,36,7.780000000000001,No Tears,Low (0-5),High (10-15%)
666163,Ben Rortvedt,23,18,21.79,20.28,4.35,11.11,0.0,0.0,0.0,0.0,0.0,0.0,2,2,21.73913043478261,11.11111111111111,18.0,40.0,15.0,38.666666666666664,0.2883174198069293,0.7908744965296974,Low-Vol,Low-Vol,6.043478260869565,21.38888888888889,4.497254322660411,12.907539469759476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,78.0,0.0,11.11111111111111,48.201438848920866,47.79220779220779,0.7441499958358954,0.6034693778069365,1,2,0,0,5,2,0,2,-1.509999999999998,No Tears,No Tears,Elite (15%+)
545341,Randal Grichuk,49,63,16.72,22.3,2.04,6.35,0.0,3.17,0.0,0.0,0.0,0.0,2,3,10.204081632653061,12.698412698412698,36.0,40.0,35.666666666666664,40.0,0.6897173841482394,0.7330850910083022,Low-Vol,Low-Vol,16.918367346938776,17.603174603174605,10.758401241769688,11.964382197683584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,210.0,240.0,0.0,6.349206349206349,20.989143546441497,17.944093778178537,0.6359006765340346,0.6796718471181837,1,4,0,2,5,8,0,4,5.580000000000002,No Tears,Low (0-5),High (10-15%)
641598,Mitch Garver,44,43,21.39,21.54,4.55,4.65,2.27,2.33,2.27,0.0,2.27,0.0,6,3,11.363636363636363,11.627906976744185,44.0,47.0,42.0,45.0,0.7808239561146247,0.7405439925881029,Low-Vol,Low-Vol,17.59090909090909,18.790697674418606,12.179506580715119,12.086115882313422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,213.0,225.0,4.545454545454546,6.976744186046512,26.22739018087855,25.123762376237625,0.6923750511000843,0.6431967610637093,2,2,1,1,5,5,2,3,0.14999999999999858,Low (0-5),Low (0-5),High (10-15%)
623168,Tyler Heineman,21,33,23.67,17.98,4.76,9.09,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14.285714285714285,12.121212121212121,43.0,31.0,40.0,30.666666666666668,0.8035230933382413,0.5870918571787841,Low-Vol,Low-Vol,18.761904761904763,11.606060606060606,12.53357395918962,9.581686287977295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,172.0,131.0,4.761904761904762,0.0,46.954314720812185,38.38120104438642,0.6680331298045229,0.8255761031416469,1,3,0,0,3,4,1,0,-5.690000000000001,No Tears,No Tears,High (10-15%)
666176,Jo Adell,67,82,54.81,60.64,5.97,7.32,1.49,1.22,0.0,0.0,0.0,0.0,3,3,10.44776119402985,12.195121951219512,92.0,115.0,88.33333333333333,107.0,1.4552360198029586,1.4250172905755003,High-IV,High-IV,38.46268656716418,44.91463414634146,22.69917122917003,23.25712487114231,15.384615384615385,35.714285714285715,77.5,73.0,155.0,365.0,6.014745828482732,9.91039913114309,2,5,309.0,272.0,44.776119402985074,50.0,16.492045013581684,13.222916101004618,0.5901608352170711,0.5178072873835649,4,6,1,1,7,10,30,41,5.829999999999998,Low (0-5),Low (0-5),High (10-15%)
571970,Max Muncy,74,26,59.96,63.91,4.05,3.85,2.7,0.0,0.0,0.0,0.0,0.0,3,2,10.81081081081081,15.384615384615385,100.0,94.0,98.0,82.66666666666667,1.5940474270181926,1.6073745009258034,High-IV,Gamma,41.851351351351354,40.88461538461539,24.864389694122046,26.233302381632285,28.57142857142857,22.22222222222222,76.0,86.0,304.0,172.0,9.815950920245399,16.180620884289745,4,2,245.0,64.0,47.2972972972973,46.15384615384615,15.04681950274459,37.25305738476011,0.5941119913997518,0.6416423912722854,3,1,2,0,8,4,35,12,3.9499999999999957,Low (0-5),No Tears,High (10-15%)
592450,Aaron Judge,77,75,71.82,70.73,10.39,6.67,1.3,1.33,0.0,1.33,0.0,0.0,3,4,10.38961038961039,10.666666666666668,152.0,128.0,134.33333333333334,127.66666666666667,1.4931294097524441,1.895223982646196,High-IV,Gamma,77.45454545454545,67.45333333333333,23.290242735930526,30.93117614410512,76.92307692307693,61.53846153846154,84.9,90.0,849.0,720.0,14.235412474849094,14.232061672267246,10,8,125.0,170.0,96.1038961038961,78.66666666666666,10.546613011401744,12.057718916781972,0.3006956221775068,0.4585566734152765,8,5,1,1,8,8,74,59,-1.0899999999999892,Low (0-5),Low (0-5),High (10-15%)
668227,Randy Arozarena,74,86,51.25,59.78,4.05,4.65,1.35,2.33,0.0,1.16,0.0,1.16,3,5,12.162162162162163,10.465116279069768,85.0,118.0,84.33333333333333,113.0,1.0813890021507553,1.4647324260891952,Normal,High-IV,46.432432432432435,53.825581395348834,16.86780274204934,23.90529936840986,15.384615384615385,28.57142857142857,73.5,79.25,147.0,317.0,4.2782305005820715,6.848131345863037,2,4,446.0,457.0,64.86486486486487,69.76744186046511,11.845168800931315,11.514365953769714,0.36327631050979364,0.44412524210050724,3,4,1,2,9,9,48,60,8.530000000000001,Low (0-5),Low (0-5),High (10-15%)
666181,Will Benson,36,49,58.93,25.84,2.78,4.08,2.78,4.08,2.78,2.04,0.0,0.0,4,4,11.11111111111111,10.204081632653061,115.0,61.0,107.0,58.333333333333336,1.7799706635803552,1.120444622277727,Gamma,Normal,32.638888888888886,21.163265306122447,27.764471416107906,18.286318814411853,12.5,0.0,105.0,0.0,105.0,0.0,8.936170212765958,0.0,1,0,115.0,232.0,22.22222222222222,16.3265306122449,39.659574468085104,27.483124397299903,0.8506561455147955,0.8640594232460761,1,2,1,2,4,5,8,8,-33.09,Low (0-5),Low (0-5),High (10-15%)
666182,Bo Bichette,77,62,52.7,63.16,5.19,6.45,0.0,1.61,0.0,0.0,0.0,0.0,2,3,11.688311688311687,12.903225806451612,92.0,102.0,86.33333333333333,98.0,1.1964180464194856,1.5654362793117507,Normal,High-IV,46.58441558441559,53.45161290322581,18.662057376110162,25.54884580457717,15.384615384615385,36.36363636363637,79.5,74.75,159.0,299.0,4.432673543350989,9.022329511164756,2,4,462.0,290.0,58.44155844155844,66.12903225806451,11.708948982436576,14.302957151478576,0.40060730916099313,0.4779808207253423,4,4,0,1,9,8,45,41,10.459999999999994,No Tears,Low (0-5),High (10-15%)
666185,Dylan Carlson,32,42,29.46,48.68,3.12,7.14,3.12,2.38,0.0,2.38,0.0,2.38,3,5,12.5,11.904761904761903,63.0,66.0,61.0,63.333333333333336,1.2951562914775394,1.1513258451291881,Normal,Normal,27.25,15.595238095238095,20.202203648564296,18.790318633066654,0.0,8.333333333333332,0.0,62.0,0.0,62.0,0.0,9.465648854961833,0,1,176.0,88.0,28.125,11.904761904761903,33.37155963302752,47.48091603053435,0.7413652715069466,1.2048753932653427,1,3,1,1,4,5,9,5,19.22,Low (0-5),Low (0-5),High (10-15%)
686668,Brenton Doyle,66,72,52.95,54.04,6.06,4.17,1.52,2.78,0.0,1.39,0.0,0.0,3,4,10.606060606060606,12.5,101.0,102.0,89.33333333333333,102.0,1.3013696277631437,1.3908465259063925,Normal,High-IV,33.28787878787879,37.44444444444444,20.299120974916928,22.699437784741477,7.6923076923076925,14.285714285714285,101.0,68.0,101.0,136.0,4.597177969959035,5.044510385756676,1,2,296.0,353.0,33.33333333333333,45.83333333333333,17.660446062812927,17.210682492581604,0.6098051817681007,0.6062164393551136,4,3,1,2,7,9,22,33,1.0899999999999963,Low (0-5),Low (0-5),High (10-15%)
543309,Kyle Higashioka,37,56,18.74,50.3,5.41,5.36,0.0,1.79,0.0,1.79,0.0,0.0,2,4,13.513513513513514,10.714285714285714,32.0,76.0,31.333333333333332,74.33333333333333,0.5736401431994265,1.305313537320666,Low-Vol,Normal,14.783783783783784,29.625,8.947796547925252,21.303488830790986,0.0,14.285714285714285,0.0,66.0,0.0,132.0,0.0,7.956600361663653,0,2,170.0,244.0,0.0,32.142857142857146,27.056672760511884,22.001205545509343,0.6052440078121285,0.719105108212354,2,3,0,1,5,6,0,18,31.56,No Tears,Low (0-5),High (10-15%)
545361,Mike Trout,51,79,53.32,48.29,3.92,3.8,1.96,0.0,1.96,0.0,1.96,0.0,5,2,11.76470588235294,10.126582278481013,92.0,86.0,91.0,81.66666666666667,1.44495599261207,1.0363448425560744,High-IV,Normal,44.372549019607845,43.278481012658226,22.53882054084794,16.913760676656118,22.22222222222222,14.285714285714285,60.0,76.5,120.0,153.0,5.302695536897923,4.4749926879204445,2,2,275.0,475.0,60.78431372549019,53.16455696202531,19.399027839151568,11.260602515355366,0.5079451381278148,0.3908122531312762,2,3,1,0,6,8,31,42,-5.030000000000001,Low (0-5),No Tears,High (10-15%)
686681,Michael Massey,55,20,17.84,17.63,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.909090909090908,10.0,42.0,38.0,40.333333333333336,37.666666666666664,0.7050197500455033,0.6681060803567865,Low-Vol,Low-Vol,20.90909090909091,20.5,10.997091749004685,10.903886318286029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209.0,128.0,3.6363636363636362,0.0,16.956521739130434,43.65853658536585,0.5259478662567458,0.5318968935749282,3,0,0,0,6,2,2,0,-0.21000000000000085,No Tears,No Tears,High (10-15%)
672356,Gabriel Arias,69,58,44.11,19.5,4.35,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.144927536231885,10.344827586206897,76.0,53.0,71.66666666666667,53.0,0.9621311156324389,0.8409501456389751,Low-Vol,Low-Vol,31.91304347826087,30.344827586206897,15.007585464803322,13.724803675632824,7.6923076923076925,0.0,71.0,0.0,71.0,0.0,3.224341507720254,0.0,1,0,320.0,327.0,26.08695652173913,32.758620689655174,14.66848319709355,14.829545454545453,0.47026493963280164,0.45229466658335443,3,4,0,0,7,6,18,19,-24.61,No Tears,No Tears,High (10-15%)
641658,Garrett Hampson,21,18,18.39,13.72,9.52,11.11,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14.285714285714285,11.11111111111111,24.0,14.0,21.333333333333332,11.0,0.44491317053852625,0.27412992201326614,Low-Vol,Low-Vol,9.523809523809524,3.611111111111111,6.939877863615812,4.473962434942995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,21.0,0.0,0.0,50.5,75.38461538461539,0.7286871756796602,1.2389434435226754,2,2,0,0,3,2,0,0,-4.67,No Tears,No Tears,High (10-15%)
662139,Daulton Varsho,23,44,51.93,52.18,4.35,4.55,0.0,2.27,0.0,2.27,0.0,0.0,2,4,13.043478260869565,11.363636363636363,67.0,81.0,65.33333333333333,79.66666666666667,1.1090430424173172,1.2544015357945641,Normal,Normal,40.47826086956522,44.38636363636363,17.299158059432184,20.472574858895147,20.0,22.22222222222222,67.0,63.0,67.0,126.0,7.196562835660581,6.451612903225806,1,2,139.0,258.0,52.17391304347826,54.54545454545454,33.941997851772285,20.12288786482335,0.42736910350906576,0.4612356855050622,1,2,0,1,3,5,12,24,0.25,No Tears,Low (0-5),High (10-15%)
676475,Alec Burleson,66,72,45.65,40.95,4.55,2.78,3.03,0.0,0.0,0.0,0.0,0.0,3,2,10.606060606060606,11.11111111111111,86.0,67.0,83.33333333333333,65.0,1.1880025952691118,0.8091015864595139,Normal,Low-Vol,34.45454545454545,41.27777777777778,18.530790857116965,13.20501635606735,7.6923076923076925,7.6923076923076925,59.0,63.0,59.0,63.0,2.594547053649956,2.11978465679677,1,1,379.0,474.0,30.303030303030305,58.333333333333336,17.678100263852244,10.800807537012114,0.5378329800218644,0.3199061835924795,3,2,2,0,7,8,20,42,-4.699999999999996,Low (0-5),No Tears,High (10-15%)
680574,Matt McLain,68,76,49.21,42.8,5.88,7.89,1.47,0.0,0.0,0.0,0.0,0.0,3,2,10.294117647058822,11.842105263157894,76.0,78.0,75.33333333333333,74.0,1.2617199186916708,1.0141079472160561,Normal,Normal,40.01470588235294,33.171052631578945,19.6806539199838,16.55084139484132,7.6923076923076925,7.142857142857142,74.0,60.0,74.0,60.0,2.719588386622565,2.380007933359778,1,1,396.0,397.0,54.41176470588235,30.263157894736842,13.671444321940463,13.447044823482745,0.4918355261149939,0.4989543617643556,4,6,1,0,7,9,37,23,-6.410000000000004,Low (0-5),No Tears,High (10-15%)
682622,Noelvi Marte,18,70,71.31,47.37,5.56,5.71,5.56,0.0,0.0,0.0,0.0,0.0,3,2,11.11111111111111,10.0,106.0,75.0,100.0,73.66666666666667,2.0864771208670705,1.0695695776352716,Nuclear,Normal,59.833333333333336,39.42857142857143,32.54544334239344,17.456008000711705,50.0,23.076923076923077,79.5,63.666666666666664,159.0,191.0,14.763231197771587,6.920289855072463,2,3,17.0,316.0,72.22222222222221,50.0,43.546889507892296,13.007246376811594,0.5439349862238457,0.4427248405977606,1,4,1,0,2,7,13,35,-23.940000000000005,Moderate (5-15),No Tears,High (10-15%)
672386,Alejandro Kirk,63,67,53.5,46.18,4.76,7.46,1.59,1.49,0.0,0.0,0.0,0.0,3,3,12.698412698412698,11.940298507462686,85.0,70.0,82.0,69.0,1.139255827855044,1.0118424807542736,Normal,Normal,33.61904761904762,31.47761194029851,17.770425386950638,16.513867642493526,7.6923076923076925,7.142857142857142,84.0,67.0,84.0,67.0,3.9660056657223794,3.176861071597914,1,1,334.0,386.0,28.57142857142857,31.343283582089555,18.17752596789424,15.315315315315313,0.5285820582520728,0.524622632549581,3,5,1,1,8,8,18,21,-7.32,Low (0-5),Low (0-5),High (10-15%)
682626,Francisco Alvarez,34,40,18.64,54.63,5.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.76470588235294,12.5,40.0,86.0,39.333333333333336,74.66666666666667,0.6646313968243206,1.2127167422156424,Low-Vol,Normal,21.08823529411765,33.4,10.367103119699069,19.792254377238923,0.0,12.5,0.0,86.0,0.0,86.0,0.0,6.437125748502994,0,1,186.0,213.0,5.88235294117647,37.5,25.94142259414226,25.149700598802394,0.4916060056761064,0.5925824663843989,2,2,0,0,4,5,2,15,35.99,No Tears,No Tears,High (10-15%)
592518,Manny Machado,77,82,61.26,55.74,9.09,4.88,1.3,1.22,1.3,1.22,0.0,0.0,4,4,10.38961038961039,12.195121951219512,102.0,112.0,100.33333333333333,104.33333333333333,1.3137350571556363,1.3019499520764135,Normal,Normal,54.1948051948052,45.59756097560975,20.492000339695437,21.24859313053691,46.15384615384615,28.57142857142857,74.5,68.0,447.0,272.0,10.711718188353704,7.274672372292057,6,4,238.0,365.0,75.32467532467533,54.87804878048781,11.286843997124372,12.81091200855844,0.3781174277873349,0.46600284479915133,7,4,1,1,8,10,58,45,-5.519999999999996,Low (0-5),Low (0-5),High (10-15%)
641680,Jonah Heim,58,64,19.74,22.7,5.17,6.25,0.0,1.56,0.0,1.56,0.0,1.56,2,5,10.344827586206897,12.5,49.0,51.0,47.666666666666664,50.0,0.8824749600890162,0.8183753467944486,Low-Vol,Low-Vol,25.43103448275862,22.359375,13.76508686695912,13.356369608804037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,302.0,298.0,22.413793103448278,14.0625,16.06779661016949,16.911250873515023,0.5412712123956807,0.5973498637061204,3,4,0,1,6,8,13,9,2.960000000000001,No Tears,Low (0-5),High (10-15%)
