player_id,player_name,games_p1,games_p2,bb_score_p1,bb_score_p2,tear2_p1,tear2_p2,tear3_p1,tear3_p2,tear4_p1,tear4_p2,tear5_p1,tear5_p2,longest_tear_p1,longest_tear_p2,boom_rate_p1,boom_rate_p2,best_week_p1,best_week_p2,top3_avg_p1,top3_avg_p2,iv_p1,iv_p2,iv_tier_p1,iv_tier_p2,mean_week_p1,mean_week_p2,std_week_p1,std_week_p2,useful_pct_p1,useful_pct_p2,useful_ppw_p1,useful_ppw_p2,bb_change,tear_profile_p1,tear_profile_p2,boom_profile_p1
663554,Casey Mize,13,15,50.06,30.36,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15.384615384615385,13.333333333333334,49.650000000000006,44.9,42.73333333333333,40.949999999999996,1.7658740782240376,2.0614536543252737,Gamma,Nuclear,27.14230769230769,21.15,12.78434664856868,15.032286680912616,9.090909090909092,0.0,49.650000000000006,0.0,-19.700000000000003,No Tears,No Tears,Elite (15%+)
808967,Yoshinobu Yamamoto,15,15,49.37,54.21,6.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,2,3,13.333333333333334,13.333333333333334,56.45,67.05000000000001,50.416666666666664,60.78333333333334,2.2236596274599383,2.5805596263965147,Nuclear,Nuclear,27.596666666666668,36.400000000000006,16.098563230774293,18.81764939017168,14.285714285714285,14.285714285714285,46.6,46.550000000000004,4.840000000000003,No Tears,Moderate (5-15),High (10-15%)
675848,Juan Mejia,19,36,19.12,23.19,0.0,11.11,0.0,5.56,0.0,2.78,0.0,2.78,0,5,10.526315789473683,11.11111111111111,22.05,28.65,21.7,23.416666666666668,0.9005977410231017,0.8867415305690189,Low-Vol,Low-Vol,10.455263157894738,8.745833333333332,6.520030988696853,6.466190918925918,0.0,0.0,0.0,0.0,4.07,No Tears,Moderate (5-15),High (10-15%)
663559,Bailey Falter,16,10,44.65,26.11,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12.5,10.0,44.45,32.15,38.38333333333333,21.5,1.6801856388577092,1.4386480647543303,Gamma,High-IV,20.65,9.765,12.163990573272683,10.490737978490042,7.6923076923076925,0.0,44.45,0.0,-18.54,No Tears,No Tears,High (10-15%)
669711,Greg Weissert,38,34,17.11,18.41,5.26,5.88,2.63,0.0,0.0,0.0,0.0,0.0,3,2,10.526315789473683,11.76470588235294,18.65,17.55,17.55,17.099999999999998,0.6653376665483743,0.8212089651473469,Low-Vol,Low-Vol,9.246052631578948,7.069117647058824,4.816825544015413,5.988322154674379,0.0,0.0,0.0,0.0,1.3000000000000007,Low (0-5),No Tears,High (10-15%)
622608,Antonio Senzatela,16,14,28.65,27.81,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12.5,14.285714285714285,30.65,18.15,22.516666666666666,15.616666666666667,1.4189903782669442,1.3630227867587104,High-IV,High-IV,5.999999999999999,7.7250000000000005,10.273022924144577,9.939272338324603,0.0,0.0,0.0,0.0,-0.8399999999999999,No Tears,No Tears,High (10-15%)
663568,Stephen Kolek,9,10,45.54,34.47,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0,3,11.11111111111111,10.0,42.9,38.150000000000006,36.349999999999994,31.11666666666667,1.6261403314621994,1.6413362735944732,Gamma,Gamma,22.77777777777778,17.764999999999997,11.772720350218313,11.968756781257147,14.285714285714285,0.0,42.9,0.0,-11.07,No Tears,Moderate (5-15),High (10-15%)
663574,Tony Santillan,37,43,28.09,18.24,10.81,4.65,5.41,2.33,2.7,0.0,0.0,0.0,4,3,16.216216216216218,11.627906976744185,17.65,22.1,17.099999999999998,20.099999999999998,0.9734198751810091,0.6806646999859916,Low-Vol,Low-Vol,8.144594594594594,10.38139534883721,7.047239252436452,4.96346201249709,0.0,0.0,0.0,0.0,-9.850000000000001,Moderate (5-15),Low (0-5),Elite (15%+)
694297,Brandon Pfaadt,16,17,33.59,43.11,6.25,5.88,6.25,0.0,0.0,0.0,0.0,0.0,3,2,12.5,11.76470588235294,42.0,42.55,35.050000000000004,39.06666666666666,2.5055321522956513,1.517247008890134,Nuclear,High-IV,17.265625,22.035294117647055,18.139227461958424,11.063887832520185,0.0,7.6923076923076925,0.0,42.55,9.519999999999996,Moderate (5-15),No Tears,High (10-15%)
669724,Brenan Hanifee,34,20,18.33,13.32,8.82,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.76470588235294,10.0,21.5,12.3,18.28333333333333,11.183333333333335,0.795072984636833,0.49326942539389196,Low-Vol,Low-Vol,7.17794117647059,5.687500000000001,5.756066512246417,3.5969605224411345,0.0,0.0,0.0,0.0,-5.009999999999998,No Tears,No Tears,High (10-15%)
688158,David Morgan,11,30,24.76,17.21,9.09,3.33,0.0,0.0,0.0,0.0,0.0,0.0,2,2,18.181818181818183,10.0,18.0,17.8,16.55,17.083333333333332,0.6836097203047314,0.8787044303088782,Low-Vol,Low-Vol,11.477272727272728,7.805000000000001,4.94910919440881,6.407583734165697,0.0,0.0,0.0,0.0,-7.550000000000001,No Tears,No Tears,Elite (15%+)
596001,Jakob Junis,30,27,15.39,19.31,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10.0,11.11111111111111,18.4,23.65,15.116666666666665,22.25,0.6980481577491294,0.9097571452600353,Low-Vol,Low-Vol,6.176666666666667,10.527777777777779,5.053638725494343,6.6340226416749895,0.0,0.0,0.0,0.0,3.919999999999998,No Tears,No Tears,Medium (5-10%)
593958,Eduardo Rodriguez,12,17,47.47,46.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.666666666666664,11.76470588235294,37.45,51.099999999999994,34.4,46.48333333333333,1.7475466032099167,2.227872349134893,Gamma,Nuclear,15.200000000000001,21.305882352941175,12.6516617665248,16.245825255593942,10.0,7.6923076923076925,36.05,51.099999999999994,-0.5399999999999991,No Tears,No Tears,Elite (15%+)
593974,Wandy Peralta,34,37,25.56,14.28,2.94,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14.705882352941178,10.81081081081081,21.950000000000003,16.9,19.55,15.916666666666666,1.228838057034525,0.5825246069197685,Normal,Low-Vol,8.492647058823529,9.787837837837838,8.896382754472855,4.247816520895789,0.0,0.0,0.0,0.0,-11.28,No Tears,No Tears,High (10-15%)
694335,Matt Svanson,10,29,14.54,19.83,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.0,10.344827586206897,11.5,31.700000000000003,9.783333333333333,30.01666666666667,0.47975483216437353,1.0079226432686086,Low-Vol,Normal,5.755,17.20344827586207,3.4732669539402434,7.3498533881694685,0.0,0.0,0.0,0.0,5.289999999999999,No Tears,No Tears,Medium (5-10%)
682052,Jacob Lopez,10,11,50.88,58.59,10.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.0,18.181818181818183,56.6,74.80000000000001,44.48333333333333,65.71666666666667,2.762457346510847,3.0984612585355316,Nuclear,Nuclear,19.675,32.945454545454545,19.999281237084496,22.5942299552945,16.666666666666664,22.22222222222222,56.6,50.650000000000006,7.710000000000001,No Tears,No Tears,Medium (5-10%)
622663,Luis Severino,16,13,41.45,33.8,6.25,7.69,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.5,15.384615384615385,38.75,49.8,34.916666666666664,44.36666666666667,1.6018014453600367,2.6416312297834983,Gamma,Nuclear,21.353125,19.51923076923077,11.596514832051913,19.26298845867313,8.333333333333332,0.0,35.2,0.0,-7.650000000000006,No Tears,No Tears,High (10-15%)
663623,Jake Irvin,16,17,47.67,28.07,12.5,5.88,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.5,11.76470588235294,59.2,30.5,50.866666666666674,26.116666666666664,2.54678433234965,1.525667963435899,Nuclear,High-IV,21.359375,9.367647058823529,18.437879657108084,11.125294113759288,7.6923076923076925,0.0,48.75,0.0,-19.6,No Tears,No Tears,High (10-15%)
608331,Max Fried,16,16,50.17,49.2,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12.5,12.5,63.55,71.5,60.31666666666666,60.56666666666666,2.612548204663493,2.5828462238640877,Nuclear,Nuclear,37.84375,30.440625,18.91398843008352,18.834323443737855,25.0,23.076923076923077,42.81666666666666,40.36666666666667,-0.9699999999999989,No Tears,No Tears,High (10-15%)
608337,Lucas Giolito,10,16,42.06,48.52,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10.0,12.5,51.0,57.7,39.78333333333333,56.150000000000006,2.1223046500481475,2.582893133604384,Nuclear,Nuclear,21.65,27.11875,15.364786580576597,18.83466551335595,12.5,15.384615384615385,35.1,44.8,6.460000000000001,No Tears,No Tears,Medium (5-10%)
657514,Brennan Bernardino,34,21,20.72,25.61,5.88,4.76,2.94,0.0,0.0,0.0,0.0,0.0,3,2,11.76470588235294,14.285714285714285,21.05,18.8,19.166666666666668,17.583333333333332,0.8155660755199869,1.1855215104743095,Low-Vol,Normal,7.770588235294118,7.280952380952381,5.904429739829638,8.644918683690381,0.0,0.0,0.0,0.0,4.890000000000001,Low (0-5),No Tears,High (10-15%)
667755,José Soriano,16,15,50.53,45.08,6.25,6.67,6.25,0.0,0.0,0.0,0.0,0.0,3,2,12.5,13.333333333333334,58.900000000000006,59.1,51.166666666666664,45.13333333333333,2.464273315364605,2.3643456671923366,Nuclear,Nuclear,25.090625000000003,23.320000000000004,17.84052707321171,17.240999722422465,15.384615384615385,8.333333333333332,36.5,39.45,-5.450000000000003,Moderate (5-15),No Tears,High (10-15%)
608372,Tomoyuki Sugano,15,15,44.46,43.58,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0,2,13.333333333333334,13.333333333333334,40.95,39.55,37.166666666666664,36.03333333333333,1.6544558558041618,2.073328595809504,Gamma,Nuclear,21.023333333333333,15.846666666666666,11.977715419338809,15.118879714103285,8.333333333333332,7.6923076923076925,40.95,35.95,-0.8800000000000026,No Tears,No Tears,High (10-15%)
571510,Matthew Boyd,15,16,48.45,52.86,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0,3,13.333333333333334,12.5,52.6,62.45,47.666666666666664,48.06666666666666,1.7119870015883514,1.9909796982242312,Gamma,Gamma,30.376666666666672,25.4375,12.394221964094323,14.518384896399462,16.666666666666664,8.333333333333332,43.075,53.0,4.409999999999997,No Tears,Moderate (5-15),High (10-15%)
663671,Nic Enright,9,18,15.29,17.68,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0,2,11.11111111111111,11.11111111111111,14.85,16.45,11.866666666666665,15.4,0.4499914415232165,0.7560760391769707,Low-Vol,Low-Vol,8.472222222222223,8.338888888888889,3.257789809739794,5.513367593605764,0.0,0.0,0.0,0.0,2.3900000000000006,No Tears,No Tears,High (10-15%)
608379,Michael Wacha,15,16,44.19,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.333333333333334,12.5,41.6,45.8,39.36666666666667,40.516666666666666,1.577447797235338,2.3304876142298476,High-IV,Nuclear,24.493333333333336,18.015625,11.420202441704955,16.99410406337053,8.333333333333332,0.0,39.7,0.0,-14.559999999999999,No Tears,No Tears,High (10-15%)
678020,Seth Halvorsen,32,10,19.61,19.03,6.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.5,10.0,19.05,11.55,16.400000000000002,9.183333333333334,0.8727732117671102,0.8171787549585262,Low-Vol,Low-Vol,7.090625,4.0,6.318590562265322,5.958933536203344,0.0,0.0,0.0,0.0,-0.5799999999999983,No Tears,No Tears,High (10-15%)
663687,Hogan Harris,23,25,17.48,22.01,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0,3,13.043478260869565,12.0,17.15,22.950000000000003,16.75,19.166666666666668,0.6147875384487027,0.8223310567533323,Low-Vol,Low-Vol,10.808695652173913,9.566,4.450859267753123,5.996504537367304,0.0,0.0,0.0,0.0,4.530000000000001,No Tears,Low (0-5),High (10-15%)
678024,Mike Vasil,21,26,25.15,24.83,4.76,3.85,4.76,0.0,0.0,0.0,0.0,0.0,3,2,14.285714285714285,19.230769230769234,28.5,20.7,20.099999999999998,20.083333333333332,0.8323104494546931,0.7109664604920691,Low-Vol,Low-Vol,10.999999999999998,12.861538461538462,6.025653491531022,5.18442489949093,0.0,0.0,0.0,0.0,-0.3200000000000003,Low (0-5),No Tears,High (10-15%)
673929,Jordan Leasure,32,36,16.09,21.54,3.12,5.56,0.0,2.78,0.0,0.0,0.0,0.0,2,3,12.5,11.11111111111111,17.1,25.0,15.516666666666667,23.766666666666666,0.5518354154853932,0.9642200102086905,Low-Vol,Low-Vol,7.259375,12.048611111111112,3.99510663388714,7.031170255279711,0.0,0.0,0.0,0.0,5.449999999999999,No Tears,Low (0-5),High (10-15%)
682120,Tim Herrin,32,22,21.09,19.77,6.25,4.55,3.12,0.0,0.0,0.0,0.0,0.0,3,2,12.5,13.636363636363635,19.65,17.55,16.333333333333332,14.850000000000001,0.796760010531406,0.6908167351554894,Low-Vol,Low-Vol,7.303125,4.868181818181818,5.768280024017893,5.037491473572968,0.0,0.0,0.0,0.0,-1.3200000000000003,Low (0-5),No Tears,High (10-15%)
645261,Sandy Alcantara,15,16,30.81,43.85,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,13.333333333333334,12.5,40.75,55.849999999999994,34.48333333333333,54.76666666666667,2.1598986635901998,2.6325766272566993,Nuclear,Nuclear,12.44,28.625,15.636954855177434,19.196961565136636,0.0,7.6923076923076925,0.0,37.45,13.040000000000003,No Tears,No Tears,High (10-15%)
542881,Tyler Anderson,15,11,43.25,49.63,13.33,9.09,0.0,0.0,0.0,0.0,0.0,0.0,2,2,13.333333333333334,18.181818181818183,39.4,40.0,36.083333333333336,28.61666666666667,1.6428600871674834,1.5298186409334973,Gamma,High-IV,18.166666666666664,14.986363636363633,11.89376587404791,11.15556118958367,8.333333333333332,10.0,36.45,40.0,6.380000000000003,No Tears,No Tears,High (10-15%)
657571,Caleb Ferguson,35,35,20.45,20.87,5.71,5.71,2.86,0.0,0.0,0.0,0.0,0.0,3,2,11.428571428571429,11.428571428571429,23.299999999999997,21.799999999999997,20.45,19.716666666666665,0.8087490613917766,1.0511455742536342,Low-Vol,Normal,7.468571428571428,6.807142857142857,5.855076803061417,7.665038494753332,0.0,0.0,0.0,0.0,0.4200000000000017,Low (0-5),No Tears,High (10-15%)
596133,Luke Weaver,25,39,19.32,22.61,8.0,5.13,0.0,2.56,0.0,0.0,0.0,0.0,2,3,12.0,10.256410256410255,20.25,24.8,19.633333333333333,22.433333333333337,0.8730489386906991,1.1770328400060879,Low-Vol,Normal,11.824000000000002,9.446153846153846,6.3205867343678355,8.58301861247104,0.0,0.0,0.0,0.0,3.289999999999999,No Tears,Low (0-5),High (10-15%)
542888,Shawn Armstrong,31,40,20.39,17.73,3.23,5.0,0.0,2.5,0.0,0.0,0.0,0.0,2,3,12.903225806451612,10.0,24.05,21.950000000000003,21.383333333333336,21.483333333333334,0.8788682321901222,0.7592154292387678,Low-Vol,Low-Vol,10.462903225806452,11.41625,6.362716502432163,5.536260279702842,0.0,0.0,0.0,0.0,-2.66,No Tears,Low (0-5),High (10-15%)
647336,Michael Soroka,10,12,44.21,26.64,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10.0,16.666666666666664,42.5,30.2,39.85,22.733333333333334,1.9351134594229369,0.9589602388291908,Gamma,Low-Vol,24.23,12.891666666666666,14.009584021106567,6.99281557721707,12.5,0.0,42.5,0.0,-17.57,No Tears,No Tears,Medium (5-10%)
657585,Reed Garrett,31,27,23.78,26.31,3.23,7.41,3.23,3.7,3.23,0.0,3.23,0.0,5,3,12.903225806451612,11.11111111111111,26.35,26.55,22.816666666666666,22.566666666666666,0.9629933774072656,1.264215477227639,Low-Vol,Normal,10.735483870967741,7.646296296296295,6.9717548430361385,9.21876145032849,0.0,0.0,0.0,0.0,2.5299999999999976,Low (0-5),Low (0-5),High (10-15%)
671922,Cade Smith,36,40,16.29,21.62,5.56,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.11111111111111,10.0,18.950000000000003,30.85,18.733333333333334,29.7,0.7201216305986025,1.233429617698007,Low-Vol,Normal,11.552777777777779,13.432500000000001,5.2134433979369215,8.994268474123695,0.0,0.0,0.0,0.0,5.330000000000002,No Tears,No Tears,High (10-15%)
571578,Patrick Corbin,13,18,31.71,45.15,7.69,5.56,0.0,5.56,0.0,0.0,0.0,0.0,2,3,15.384615384615385,11.11111111111111,39.45,44.75,36.35,41.68333333333333,1.5618389207773253,2.457963463783618,High-IV,Nuclear,24.37692307692308,18.586111111111112,11.3071993177027,17.923668262577504,0.0,7.142857142857142,0.0,35.6,13.439999999999998,No Tears,Moderate (5-15),Elite (15%+)
663738,Daniel Lynch IV,33,24,16.92,16.1,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12.121212121212121,12.5,20.05,16.700000000000003,17.349999999999998,14.300000000000002,0.6535877108187278,0.526536752525834,Low-Vol,Low-Vol,7.7257575757575765,6.76875,4.7317597349605505,3.839548560986554,0.0,0.0,0.0,0.0,-0.8200000000000003,No Tears,No Tears,High (10-15%)
665795,Edward Cabrera,12,14,34.72,51.71,8.33,7.14,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16.666666666666664,14.285714285714285,55.1,67.9,46.01666666666667,54.333333333333336,2.3397344965048057,2.2908968771985534,Nuclear,Nuclear,22.94583333333333,34.69642857142858,16.938907047672732,16.70540520869857,0.0,25.0,0.0,41.1,16.990000000000002,No Tears,No Tears,Elite (15%+)
434378,Justin Verlander,11,18,32.03,45.22,9.09,5.56,0.0,0.0,0.0,0.0,0.0,0.0,2,2,18.181818181818183,11.11111111111111,39.6,54.150000000000006,31.333333333333332,46.400000000000006,1.2621492647846781,2.0302850484534423,Normal,Nuclear,19.295454545454543,23.68888888888889,9.137544925893787,14.805002687441952,0.0,14.285714285714285,0.0,42.525000000000006,13.189999999999998,No Tears,No Tears,Elite (15%+)
657612,Tim Hill,35,35,17.55,15.9,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0,2,11.428571428571429,11.428571428571429,23.450000000000003,15.5,17.683333333333334,13.85,0.7617017669302144,0.6505915005293968,Low-Vol,Low-Vol,6.594285714285713,5.862857142857143,5.514469888507916,4.7441658111513645,0.0,0.0,0.0,0.0,-1.6500000000000004,No Tears,No Tears,High (10-15%)
694477,Chad Patrick,16,11,33.59,48.26,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,3,0,12.5,18.181818181818183,42.0,38.9,38.76666666666667,32.75,1.763682913070819,1.2093391218646592,Gamma,Normal,22.2125,22.027272727272727,12.768483334627753,8.818598631198826,0.0,16.666666666666664,0.0,38.9,14.669999999999995,Moderate (5-15),No Tears,High (10-15%)
663767,Chase Shugart,27,8,20.74,21.76,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11.11111111111111,12.5,23.0,19.5,21.033333333333335,14.033333333333331,1.0214799308137201,0.8622856660103126,Normal,Low-Vol,7.70925925925926,8.5,7.3951782242662,6.28785677772187,0.0,0.0,0.0,0.0,1.0200000000000031,No Tears,No Tears,High (10-15%)
592094,Jason Adam,39,26,15.14,23.05,5.13,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.256410256410255,11.538461538461538,25.950000000000003,32.1,22.583333333333332,27.100000000000005,0.6551631025179823,1.1664129280027529,Low-Vol,Normal,12.39102564102564,10.426923076923078,4.743165051930151,8.505577355702913,0.0,0.0,0.0,0.0,7.91,No Tears,No Tears,High (10-15%)
657649,Jared Koenig,36,36,27.28,26.45,8.33,5.56,5.56,5.56,5.56,0.0,2.78,0.0,5,3,13.88888888888889,13.88888888888889,24.8,23.8,22.833333333333332,22.066666666666666,1.0168017306402357,0.9755560199735845,Normal,Low-Vol,8.068055555555555,10.254166666666668,7.361309596006268,7.113833354809487,0.0,0.0,0.0,0.0,-0.8300000000000018,Moderate (5-15),Moderate (5-15),High (10-15%)
700669,Gordon Graceffo,10,16,27.29,27.99,10.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,2,3,10.0,12.5,30.55,20.3,26.96666666666667,18.849999999999998,1.7130364994523064,1.0430468231206085,Gamma,Normal,10.625,7.2437499999999995,12.401819982925444,7.6059817468446065,0.0,0.0,0.0,0.0,0.6999999999999993,No Tears,Moderate (5-15),Medium (5-10%)
682243,Bryce Miller,10,8,27.92,29.16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.0,12.5,44.5,32.95,33.63333333333333,30.7,2.1710090515124043,1.4514677363941255,Nuclear,High-IV,15.845000000000002,20.175,15.717390403979635,10.584220060340503,0.0,0.0,0.0,0.0,1.2399999999999984,No Tears,No Tears,Medium (5-10%)
643338,Chad Green,33,12,17.92,29.35,6.06,8.33,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.121212121212121,16.666666666666664,15.7,14.15,15.166666666666666,11.5,0.7592824249248439,1.1535899039041038,Low-Vol,Normal,6.533333333333333,2.6708333333333325,5.496954649318718,8.412070827451501,0.0,0.0,0.0,0.0,11.43,No Tears,No Tears,High (10-15%)
676106,Emerson Hancock,13,9,32.12,22.31,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15.384615384615385,11.11111111111111,35.55,21.8,34.23333333333333,18.45,1.9406193022432126,1.0111528739185385,Gamma,Normal,17.96923076923077,9.344444444444443,14.049444509504319,7.3734084911781315,0.0,0.0,0.0,0.0,-9.809999999999999,No Tears,No Tears,Elite (15%+)
682254,Mason Montgomery,34,23,15.46,16.49,5.88,4.35,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.76470588235294,13.043478260869565,14.15,15.7,13.766666666666666,13.016666666666667,0.5878371228822491,0.5243008073767224,Low-Vol,Low-Vol,6.507352941176471,6.841304347826087,4.255747136501365,3.8232438682209806,0.0,0.0,0.0,0.0,1.0299999999999976,No Tears,No Tears,High (10-15%)
641302,Tyler Alexander,25,27,24.6,40.52,0.0,7.41,0.0,3.7,0.0,0.0,0.0,0.0,0,3,12.0,11.11111111111111,31.8,36.5,27.96666666666667,26.7,1.2486249809170096,1.313602609200416,Normal,Normal,10.382,8.53888888888889,9.03963356558218,9.578896408786163,0.0,7.6923076923076925,0.0,36.5,15.920000000000002,No Tears,Low (0-5),High (10-15%)
592155,Cam Booser,30,9,15.99,18.3,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.0,11.11111111111111,15.4,10.9,14.316666666666668,7.383333333333333,0.7630243038493799,0.6446209279302187,Low-Vol,Low-Vol,5.74,2.5055555555555555,5.524044620159874,4.700627913138604,0.0,0.0,0.0,0.0,2.3100000000000005,No Tears,No Tears,Medium (5-10%)
684320,Yariel Rodríguez,31,35,29.32,20.16,3.23,5.71,3.23,2.86,0.0,2.86,0.0,0.0,3,4,16.129032258064516,11.428571428571429,31.55,16.95,27.900000000000002,16.333333333333336,1.1114949617943974,0.8386947325801583,Normal,Low-Vol,10.048387096774194,7.032857142857143,8.046857397673618,6.115829784222238,0.0,0.0,0.0,0.0,-9.16,Low (0-5),Low (0-5),Elite (15%+)
676130,José Buttó,28,27,18.57,21.6,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10.714285714285714,11.11111111111111,21.6,22.4,20.066666666666666,19.75,0.9071903221691319,1.051934364675538,Low-Vol,Normal,9.326785714285714,5.661111111111112,6.567759104602167,7.670790418270183,0.0,0.0,0.0,0.0,3.030000000000001,No Tears,No Tears,High (10-15%)
663855,Jordan Hicks,13,21,47.31,16.14,15.38,4.76,0.0,0.0,0.0,0.0,0.0,0.0,2,2,15.384615384615385,14.285714285714285,38.3,6.699999999999999,30.433333333333334,6.183333333333333,1.7862890279036354,0.3987873806112704,Gamma,Low-Vol,11.342307692307692,3.0404761904761903,12.932144159577815,2.9079898146150307,11.11111111111111,0.0,38.3,0.0,-31.17,No Tears,No Tears,Elite (15%+)
641329,Bryan Baker,37,36,21.85,19.15,5.41,2.78,5.41,0.0,0.0,0.0,0.0,0.0,3,2,10.81081081081081,13.88888888888889,23.799999999999997,16.950000000000003,23.166666666666668,15.800000000000002,0.8466731862498338,0.7548537724082685,Low-Vol,Low-Vol,12.529729729729727,9.281944444444445,6.129634974851678,5.504454725528845,0.0,0.0,0.0,0.0,-2.700000000000003,Moderate (5-15),No Tears,High (10-15%)
643377,Griffin Jax,35,38,22.12,17.07,5.71,2.63,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14.285714285714285,10.526315789473683,26.4,22.4,21.983333333333334,21.53333333333333,0.9358663085243903,0.7895797033670047,Low-Vol,Low-Vol,11.744285714285716,8.618421052631579,6.775363799962975,5.757679021082634,0.0,0.0,0.0,0.0,-5.050000000000001,No Tears,No Tears,High (10-15%)
608566,Germán Márquez,15,11,30.87,35.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.333333333333334,18.181818181818183,36.849999999999994,32.55,34.4,24.099999999999998,2.3631088278727015,2.1915925856191367,Nuclear,Nuclear,12.183333333333334,5.6000000000000005,17.10812950728674,15.981270287433349,0.0,0.0,0.0,0.0,4.720000000000002,No Tears,No Tears,High (10-15%)
543056,Danny Coulombe,26,29,22.63,21.04,3.85,10.34,3.85,3.45,3.85,0.0,0.0,0.0,4,3,11.538461538461538,13.793103448275861,27.799999999999997,16.35,22.71666666666667,13.733333333333334,0.8895222804066649,0.6297543198139329,Low-Vol,Low-Vol,9.176923076923076,5.498275862068965,6.4398483020833766,4.592219405041468,0.0,0.0,0.0,0.0,-1.5899999999999999,Low (0-5),Low (0-5),High (10-15%)
643410,Mark Leiter Jr.,35,24,19.72,21.47,2.86,4.17,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.428571428571429,12.5,23.8,12.450000000000001,22.950000000000003,9.766666666666667,0.9622426654317218,0.7989770732391203,Low-Vol,Low-Vol,11.175714285714287,1.5520833333333333,6.966319935617237,5.8262054018081075,0.0,0.0,0.0,0.0,1.75,No Tears,No Tears,High (10-15%)
657746,Joe Ryan,15,16,51.75,46.79,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,13.333333333333334,12.5,63.25,49.85,51.800000000000004,47.76666666666667,1.9381640252648011,1.8101119029383976,Gamma,Gamma,32.43333333333333,31.174999999999997,14.03166911294726,13.199482313080818,16.666666666666664,14.285714285714285,53.3,43.3,-4.960000000000001,No Tears,No Tears,High (10-15%)
670036,Matt Festa,20,43,14.65,20.95,10.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.0,11.627906976744185,16.3,24.15,14.0,22.433333333333334,0.5941846317644662,1.0641865931629466,Low-Vol,Normal,6.710000000000001,8.653488372093022,4.301701009943319,7.760134658785285,0.0,0.0,0.0,0.0,6.299999999999999,No Tears,No Tears,Medium (5-10%)
663893,Brendon Little,36,43,17.4,21.24,2.78,6.98,0.0,2.33,0.0,2.33,0.0,2.33,2,5,11.11111111111111,11.627906976744185,24.549999999999997,20.15,23.799999999999997,19.03333333333333,0.7678323413129223,0.9485713082208708,Low-Vol,Low-Vol,12.747222222222224,6.932558139534884,5.558853227631506,6.917058655452322,0.0,0.0,0.0,0.0,3.84,No Tears,Low (0-5),High (10-15%)
678226,Daysbel Hernández,25,14,17.29,31.14,4.0,7.14,0.0,7.14,0.0,7.14,0.0,0.0,2,4,12.0,14.285714285714285,19.1,19.65,17.96666666666667,16.666666666666668,0.6559930519350011,1.0455807144555707,Low-Vol,Normal,8.394,5.710714285714288,4.74917361232457,7.624459087281298,0.0,0.0,0.0,0.0,13.850000000000001,No Tears,Moderate (5-15),High (10-15%)
